file_name,style_caption_1,style_caption_2,style_caption_3,style_caption_4,style_caption_5
Motor boat.wav,"A helicopter approaches, sounding like a giant bumblebee having a sneezing fit before finally touching down.","A motor buzzes and rumbles, like a robotic stomach demanding food.","An ancient engine chugs along, creaking and groaning like my grandpa's knees on a cold day.","A vehicle's engine roars in the street, as if it's auditioning for a spot in the Lion King musical.","A massive helicopter makes a ruckus as it approaches, desperately seeking attention before landing gracefully."
Fireworks or War time firefight.wav,"Fireworks burst in the sky, then plummet like my last failed joke at the comedy club. ",Crackling and thumping play background music to a birdsong symphony.,"Fireworks, performing a distant encore for the grand finale of my comedy act.","Fireworks popping sky-high, then hitting rock bottom– just like my career in comedy.","The sound of fireworks, stealing the show from far away like that one cousin at a family reunion."
walking_on_gravel.wav,"A person strolls down a gravel road, sounding like a mini rockslide on the move.","The rapid crunching of gravel underfoot, as if someone's late for a very important date.","A brisk walk met with a cricket choir, nature's finest symphony.",A speedy passerby with a cricket backup band; now that's a walk to remember.,"Crickets providing the soundtrack as someone marches forward in their quest for...well, whatever they're after."
wind on lanyards .wav,"Wind howling like a lonely wolf, wooden chimes adding a quirky, awkward dance soundtrack.","Metal objects clashing, creating a failed robotic symphony topped with a piercing whistle solo.",Highway metal jam session featuring clangs and car engines.,"Roadside metallic clatter, cars driving by like annoyed audience members.",Wind mimics a ghostly opera while wooden chimes steal the show with their dramatic finale.
Waves-Medium-Germany-Northsee-Langeoog.wav,"Fast car's windshield pelted by heavy rain, like rapid popcorn popping on overdrive. ",Stormy downpour and winds whip up an extreme weather dance party. ,"Rain assaults speedy car's windshield in a fierce, watery showdown. ",Car wash sprays water like an overenthusiastic super soaker fight. ,Wild storm delivers heavy rain and gale force winds - Mother Nature's fury unleashed!
Raindrops.wav,The waterfall's trickling mimics a car wash on a traffic-jammed freeway. ,Raindrops dribbling steadily like nature's tap that won't stop dripping.,"Constant rain flows, creating Mother Nature's annoying leaky faucet. ","Splashing water orchestrates a gurgling, trickling splash-tacular symphony.","Water splashes with rhythmic trickles and gurgles, nature's improv jazz band."
EQUIP_expressoMaker_01.wav,"A giant fan in a warehouse, auditioning for a lead role in the next hurricane comedy. ",Assembly line machine races like an over-caffeinated marathon runner. ,"Mechanical hum grinding on, pretending to be the world's most boring soundtrack. ","Time ticks by, and a mechanical grind pulls off its best whale impersonation. ",Speedy assembly line machine giving the Road Runner a run for his money.
Calle.wav,"Machinery grooves, hard stuff clanging like a clumsy robot dance party. ",Machinery shuffles while solid surface percussion plays nearby.,"Cars race by, train tracks become musical road bumps.","A vehicular parade, streets become honky-tonk highways.",Cars and trucks star in a street's Fast and Furious: Suburban Edition.
tata_hungary__smelly_well_2_20080718.wav,"A car zooms by, competing with the barrel's splashy water symphony. ","A car whizzes past, as if jealous of the barrel's shower party. ","Sink water runs, as a car tries to join the indoor pool bash through an open window. ","Car zooms past, attempting to steal the spotlight from the sink's aquatic performance. ",Water fountain's splashy tunes accompanied by a car's road-side serenade.
1_walking_for_the_gate.wav,City street chatter passes by with the volume of a rock concert.,"Open space echoes like a dance party: talking, walking, grooving.",Muffled open space chatter: like sneaky ninjas in conversation.,Crowd's droning voices and footsteps: nature's urban symphony.,Large crowd: an orchestra of droning voices and stomping feet.
medium_distance_thunderclap_2.wav,"Gentle rain falls as lightning zaps, turning nature into a surprise dance party.",Light rain sprinkles while thunder delivers a cosmic punchline.,Distant thunder and rain tap dances on a stage made of concrete.,Thunder growls far away while rain strums a tune on the sidewalk.,"Forest thunder amplifies, as if it's holding a volume competition with itself."
rain_roof.wav,"Thunderstorm drenches the roof like a torrential waterfall, making Zeus envious of the sound effects.",Raindrops transform a metal roof into a drum solo showdown between the elements.,Schizophrenic rain goes from gentle caress to full-on boxing match with your roof.,Rain turns your metal roof into an impromptu xylophone concert during an epic jam session.,"Rain plays a game of soft-hard-soft with your roof, teasing it with indecisiveness."
rain_villaverde2.wav,"Amidst thunderous applause from the sky, a brave child hollers for an encore. ","A storm creeps in, practicing its thunderous stand-up routine as lightning applauds from afar. ","Thunder applauds as rain tap dances, and the indoor audience hollers for more. ",Housebound spectators hoot at nature's thunderous performance amid the downpour outside. ,"As raindrops drumroll, a pint-sized emcee introduces the thunder with a word."
31 hn_door4.wav,"Creaky door, opening and shutting like a haunted house's audition tape. ","Door creaks open, making a sound like a mouse learning violin.","Wind-driven door creaks, playing an eerie air symphony.","Door creaks in the wind, as if nature's DJ is mixing spooky tunes.","Strong wind slams creaky door, creating a soundtrack for a budget horror movie."
Noisy Max 5.wav,"Engine roars, slows down, then stops like it just realized it left the oven on at home.","Engine's roar eases into a quiet stop, as if it's finally taking a well-deserved nap.","Motor turns off and stops, like it just finished its dramatic solo in a choir performance.","Spinning machine winds down, like a DJ slowly fading out the party track during closing time.","Engine starts with a loud bang then fades, like an overly excited introvert meeting new people."
Dog whining.wav,A dog's bark and whine combo - like a canine version of singing the blues.,"A dog channels its inner opera singer, mastering the art of bark and whine.","A dog barks and whines, hitting high notes even Mariah Carey would be jealous of.","The dog remix: bark-bark-whine-bark-whine, on repeat!","A tiny dog holds a solo concert, featuring a mixtape of barks and whines."
train-1.wav,"A metal gate groans open and car brakes screech, like an orchestra of rusty robots having a meltdown.","A metal gate creaks open while an elephant-sized car slams on its brakes, causing an audio drama.","A metallic whining followed by scratching and squeaking, as if a robot cat is stuck in a blender.","A metallic whining sets the stage, before a scratching and squeaking encore steals the spotlight.","As a heavy gate protests opening, a machine whirs like R2-D2 having a heated argument with a vacuum cleaner."
aftertherain.wav,"A car zooms past a pedestrian, like a race car driver late for their own race.","A car whizzes by a walking man, recreating the Fast and the Furious - Sidewalk Edition.","A vehicle cruises along the road, accompanied by a wind orchestra and bird choir.","Amidst gusts of wind and singing birds, a vehicle glides on the road like a graceful ballerina.","Heavy machinery hums while a bird gives a solo performance in the background, creating nature's industrial symphony."
just birds.wav,"A car grumbles by, birds yelling over the gossiping wind. ","A man & birds whistle a duet, engine joins the band.","Birds gossiping, wind accompanying as their backup band.","Forest karaoke: birds chirp, cars provide the beat.",Birds scream their latest hit while a bus plays the drums.
meadow brook bees.wav,A fly's buzzing symphony overpowers the waterfall's majestic roar.,Person battles river flies like a karaoke showdown.,Waterfall background music as fly hovers center stage.,Bees and birds co-host waterfall karaoke night.,Riverside fly buzz-along: a unique listening experience.
coast wave kids far 160710_0914.wav,"Kids playing in a downpour, they probably think they're in an epic water fight. ","It's a highway symphony with cars, people and bird backup singers.",Rain's pouring like a waterfall while kids think they're swimming.,"Kids shouting amidst traffic's roar - a chaotic, yet strangely harmonious playground.",Shouting kids and vrooming cars - an orchestra of youthful energy and speed.
